"","dataSet","observation"
"1071","left",-2.40873999456
"1072","left",-1.6196345576
"1073","left",-1.55505184663
"1074","left",-1.75873523902
"1075","left",-2.63483053395
"1076","left",-2.62284039859
"1077","left",-1.9311845057
"1078","left",-2.67183367665
"1079","left",-1.54318683186
"1080","left",-1.41506295454
"1081","left",-2.22275959292
"1082","left",-1.7996163085
"1083","left",-2.65919277811
"1084","left",-2.06015935434
"1085","left",-2.13687910613
"1086","left",-2.4729441438
"1087","left",-2.64451857442
"1088","left",-2.6244398375
"1089","left",-2.26489791225
"1090","left",-2.18026256279
"1091","left",-1.93577555618
"1092","left",-1.39378091021
"1093","left",-1.79460251111
"1094","left",-2.41113384388
"1095","left",-2.38521480149
"1096","left",-1.77524706462
"1097","left",-2.0790483952
"1098","left",-1.88903793759
"1099","left",-1.82040484916
"1100","left",-1.54929543677
"1101","left",-1.98237268022
"1102","left",-1.82880765484
"1103","left",-1.95775654466
"1104","left",-2.62270349854
"1105","left",-2.36810509749
"1106","left",-1.39906062749
"1107","left",-2.68187795192
"1108","left",-1.5302684259
"1109","left",-1.97491259291
"1110","left",-1.52430843344
"1111","left",-1.66981931708
"1112","left",-1.6705679331
"1113","left",-1.60999096083
"1114","left",-2.36577466912
"1115","left",-1.61170328419
"1116","left",-2.50773596469
"1117","left",-2.51351637595
"1118","left",-1.46723480577
"1119","left",-2.07943318205
"1120","left",-1.5734314371
"1121","left",-1.63335295894
"1122","left",-2.32749389776
"1123","left",-1.65653332547
"1124","left",-2.55455275217
"1125","left",-2.13594943352
"1126","left",-1.7654086308
"1127","left",-2.51909182761
"1128","left",-1.74316709612
"1129","left",-2.06861067553
"1130","left",-2.1694117301
"1131","left",-2.65186907084
"1132","left",-1.23116742215
"1133","left",-2.21593376761
"1134","left",-2.10143916968
"1135","left",-1.69782348255
"1136","left",-1.94687161192
"1137","left",-2.64606332797
"1138","left",-1.88161808923
"1139","left",-1.23633804817
"1140","left",-1.64945662401
"1141","left",-2.49193447114
"1142","left",-1.86379898621
"1143","left",-1.47875497934
"1144","left",-2.06572767399
"1145","left",-1.78695115762
"1146","left",-2.26967296477
"1147","left",-1.86429485532
"1148","left",-1.14207862765
"1149","left",-1.77668524799
"1150","left",-1.77185240157
"1151","left",-1.71452055975
"1152","left",-1.73812412407
"1153","left",-1.67018040243
"1154","left",-2.36861073846
"1155","left",-1.8185069955
"1156","left",-2.40141930007
"1157","left",-1.26422708381
"1158","left",-1.51463959083
"1159","left",-2.04309178501
"1160","left",-2.5617835706
"1161","left",-2.64094762716
"1162","left",-2.47943519909
"1163","left",-1.24222976006
"1164","left",-1.19015515971
"1165","left",-1.85010884294
"1166","left",-1.99061589074
"1167","left",-2.05916760095
"1168","left",-1.92380528045
"1169","left",-1.45427305809
"1170","left",-1.43361404367
"1171","left",-1.55738295061
"1172","left",-1.62632066278
"1173","left",-1.54747465241
"1174","left",-2.61287843627
"1175","left",-2.3458658604
"1176","left",-2.27729676263
"1177","left",-2.52171019724
"1178","left",-1.4093117317
"1179","left",-1.33744034172
"1180","left",-1.78023082758
"1181","left",-1.78042494326
"1182","left",-2.33204648042
"1183","left",-1.81832387382
"1184","left",-1.51672821174
"1185","left",-1.96609131949
"1186","left",-2.6480074443
"1187","left",-1.93844646133
"1188","left",-1.57207599235
"1189","left",-2.00913918981
"1190","left",-1.95444003312
"1191","left",-1.52089914821
"1192","left",-2.17701802324
"1193","left",-1.95856128834
"1194","left",-1.93181221711
"1195","left",-2.29623441722
"1196","left",-2.04074178738
"1197","left",-2.34301126183
"1198","left",-2.04195244303
"1199","left",-2.62567164532
"1200","left",-1.97869318199
"1201","left",-1.32360936849
"1202","left",-1.10550546235
"1203","left",-1.69045835505
"1204","left",-0.00948269574196
"1205","left",-2.14179498853
"1206","left",-1.47672178554
"1207","left",-1.34338175772
"1208","left",-1.71678524616
"1209","left",-1.30629828729
"1210","left",-1.89008911103
"1211","left",-1.46484850998
"1212","left",-2.35352282998
"1213","left",-1.73035434494
"1214","left",-1.47084289271
"1215","left",-2.02862114561
"1216","left",-1.48469536695
"1217","left",-2.04381423629
"1218","left",-1.58017366136
"1219","left",-1.02213241752
"1220","left",-0.000225714493757
"1221","left",-1.85606395751
"1222","left",-2.02733414095
"1223","left",-1.56507092171
"1224","left",-2.06413696816
"1225","left",-1.29365272577
"1226","left",-1.20348567274
"1227","left",-0.862503346505
"1228","left",-1.30280043157
"1229","left",-2.05125935541
"1230","left",-1.69097311421
"1231","left",-1.37819682891
"1232","left",-1.44406076523
"1233","left",-1.99533259116
"1234","left",-2.25358695778
"1235","left",-0.00925293905082
"1236","left",-1.32938730811
"1237","left",-1.92012876453
"1238","left",-1.36669209282
"1239","left",-0.0080471834593
"1240","left",-1.77823695526
"1241","left",-0.00389741131179
"1242","left",-0.00833907573996
"1243","left",0.0176766666254
"1244","left",-0.00557851914846
"1245","left",-1.00904216189
"1246","left",-2.13162820728e-13
"1247","left",-1.47425706423
"1248","left",-0.0065842142983
"1249","left",-0.00604981193069
"1250","left",-0.00606042874996
"1251","left",-0.00929113272484
"1252","left",-0.000754714190192
"1253","left",0.00833012028151
"1254","left",-0.00402192977489
"1255","left",-0.00140940283169
"1256","left",0.000130112514831
"1257","left",-0.00247740958844
"1258","left",-0.00213978986766
"1259","left",-2.00702952537
"1260","left",0.0071148055492
"1261","left",0.0200019652221
"1262","left",-0.0090408046937
"1263","left",-0.00665141947384
"1264","left",0.000275475494216
"1265","left",0.0150002311782
"1266","left",-0.00819911108404
"1267","left",-0.00144403829393
"1268","left",0.00223736379171
"1269","left",-0.000839402249216
"1270","left",-1.01243426342
"1271","left",0.00607839578384
"1272","left",0.00266259614249
"1273","left",0.00349432434301
"1274","left",-0.0064665058073
"1275","left",-0.00735728079348
"1276","left",0.0107881769233
"1277","left",0.000592098094932
"1278","left",-0.00504033587985
"1279","left",-0.00658789991883
"1280","left",-0.00374588202112
"1281","left",0.00672583838309
"1282","left",0.00130620968247
"1283","left",0.00416907176323
"1284","left",0.00614521070649
"1285","left",-0.0103518837106
"1286","left",0.0110490864144
"1287","left",-0.00797477783227
"1288","left",-0.00087228489929
"1289","left",-0.00696413882967
"1290","left",-0.00516410752165
"1291","left",-0.00152176603563
"1292","left",-0.00567029936962
"1293","left",-0.00348436744189
"1294","left",-0.00158063933176
"1295","left",-0.00354288020071
"1296","left",-0.00475074795244
"1297","left",0.0101823623244
"1298","left",-0.00872853608774
"1299","left",-0.00212286396785
"1300","left",-0.0039120393061
"1301","left",-1.69068331224
"1302","left",0.0124319682988
"1303","left",-0.00633770176219
"1304","left",0.00573019903878
"1305","left",-0.00934374468505
"1306","left",-0.00352471647619
"1307","left",0.00566875134667
"1308","left",0.0142791290332
"1309","left",-0.000680190791624
"1310","left",-0.00513262898899
"1311","left",-0.0093046324622
"1312","left",-0.000866450720197
"1313","left",-0.0011206494961
"1314","left",0.00718174125439
"1315","left",-0.00335096479506
"1316","left",0.00387845733086
"1317","left",-0.00844665791816
"1318","left",-0.00765648558279
"1319","left",0.00932208437497
"1320","left",0.00349033871503
"1321","left",-0.00889106996603
"1322","left",0.00498499455017
"1323","left",-0.00710824394955
"1324","left",0.0232996091268
"1325","left",-0.00525427370188
"1326","left",0.0284388644092
"1327","left",-0.00623980902588
"1328","left",0.00237148203574
"1329","left",-0.00485800160685
"1330","left",0.0108226583036
"1331","left",-0.00616614281201
"1332","left",-0.00750308681415
"1333","left",-0.0092486081633
"1334","left",0.000966903469174
"1335","left",-0.00766605187306
"1336","left",-0.0067379028561
"1337","left",-0.00754894429362
"1338","left",-0.00769820859184
"1339","left",-0.00698626690437
"1340","left",-0.00129417653129
"1341","left",-0.00646727487012
"1342","left",0.00036042026521
"1343","left",-0.00962373981374
"1344","left",-0.00780822559695
"1345","left",0.0214077137967
"1346","left",-0.00959493610165
"1347","left",-0.00889823477866
"1348","left",0.0143578221297
"1349","left",0.00495627178642
"1350","left",-0.00947911547315
"1351","left",-0.00847409739056
"1352","left",-0.00882526948157
"1353","left",-0.0022191259153
"1354","left",0.00259540953454
"1355","left",0.0043222042933
"1356","left",-0.0071809848547
"1357","left",0.00175125603566
"1358","left",0.00104219012757
"1359","left",-0.00810016346816
"1360","left",-0.00628854337344
"1361","left",-0.00168256554507
"1362","left",-0.0029325976409
"1363","left",0.00196352347785
"1364","left",0.012288740028
"1365","left",-0.000538714602785
"1366","left",0.0442393225698
"1367","left",0.000185254370171
"1368","left",-0.00773893022174
"1369","left",0.00101198525392
"1370","left",-0.00529488056712
"1371","left",-0.000415252500169
"1372","left",0.0257172645947
"1373","left",-0.00911531640881
"1374","left",-0.00700079820087
"1375","left",-0.00287360947683
"1376","left",-0.00242797512036
"1377","left",0.00811056042738
"1378","left",-0.00536485353623
"1379","left",0.0158164450153
"1380","left",0.0101224938829
"1381","left",-0.00948148638101
"1382","left",-0.000531010798242
"1383","left",-0.00373992040888
"1384","left",-0.00681381113494
"1385","left",-0.00841901103163
"1386","left",-0.00867641896065
"1387","left",0.0305197273452
"1388","left",0.018560789222
"1389","left",-0.00678059586108
"1390","left",-0.00396401679174
"1391","left",0.00303871645785
"1392","left",-0.0018995534212
"1393","left",-0.00557861000787
"1394","left",0.0321236167423
"1395","left",0.000426410908871
"1396","left",-0.00671212763021
"1397","left",0.000927458101907
"1398","left",-0.00681166154204
"1399","left",-0.00181749995045
"1400","left",-0.00622901628566
"1401","left",-0.00268669475845
"1402","left",-0.00087338259818
"1403","left",-0.00931710768443
"1404","left",0.0073540981253
"1405","left",0.000841325626569
"1406","left",-0.0047263964223
"1407","left",0.00168673734753
"1408","left",0.0067159771965
"1409","left",0.0185745728966
"1410","left",0.010701747349
"1411","left",0.00586796710696
"1412","left",-0.00299420619634
"1413","left",0.0492640263293
"1414","left",-0.00474696531536
"1415","left",0.000777527896751
"1416","left",0.00919236600165
"1417","left",0.033617220125
"1418","left",0.00950090328303
"1419","left",-0.00930529878776
"1420","left",0.0333202029206
"1421","left",0.00150397782871
"1422","left",0.016042999074
"1423","left",0.0124384550028
"1424","left",-0.00471069562369
"1425","left",0.00663698978662
"1426","left",-0.00293340747562
"1427","left",0.0340772178557
"1428","left",0.120746476662
"1429","left",0.00380860091289
"1430","left",-0.00757549617152
"1431","left",0.00250490437527
"1432","left",0.000920936721107
"1433","left",-0.00911370015808
"1434","left",0.0014450584492
"1435","left",-0.000677271902872
"1436","left",-0.000719958918166
"1437","left",0.00682578038146
"1438","left",0.0250062760653
"1439","left",-0.00918303369787
"1440","left",0.00309998486429
"1441","left",0.00219870024977
"1442","left",-0.00187829105513
"1443","left",0.00120411780166
"1444","left",-0.00389734743762
"1445","left",-0.00668629877797
"1446","left",0.0191098997437
"1447","left",0.0520622430983
"1448","left",0.0039811303932
"1449","left",-0.00762730300697
"1450","left",-0.00902063277234
"1451","left",-0.00308713143605
"1452","left",-0.00328195937058
"1453","left",-0.00886583076915
"1454","left",-0.00724515923441
"1455","left",0.000387119434619
"1456","left",-0.00494646710396
"1457","left",0.0142593503429
"1458","left",-0.00577769830881
"1459","left",0.00860610486806
"1460","left",0.0118031243962
"1461","left",-0.00605541666951
"1462","left",0.019005563403
"1463","left",0.00547266522872
"1464","left",0.00211454728948
"1465","left",-0.00079243122728
"1466","left",-0.00542491606785
"1467","left",-0.00270331091201
"1468","left",0.00536244342641
"1469","left",0.0242121662774
"1470","left",0.250715255578
"1471","left",-0.00148674737976
"1472","left",0.00780467832214
"1473","left",0.036521592243
"1474","left",-0.00185129854907
"1475","left",0.114239746044
"1476","left",-0.00918884887352
"1477","left",0.0999961001983
"1478","left",0.00918847868977
"1479","left",0.00585375080991
"1480","left",0.00583059942024
"1481","left",0.00150213177374
"1482","left",0.0359063534278
"1483","left",0.0151829664344
"1484","left",0.0492751810424
"1485","left",0.240121172793
"1486","left",-0.00414795183732
"1487","left",0.0098889085564
"1488","left",-0.000739468099932
"1489","left",-0.00136813104736
"1490","left",0.0181666955637
"1491","left",-0.00187209357897
"1492","left",0.0010938906774
"1493","left",0.0131149743937
"1494","left",0.0132212746691
"1495","left",0.0456443705343
"1496","left",0.046659970855
"1497","left",0.0249582115051
"1498","left",0.0925222459663
"1499","left",0.00319224515657
"1500","left",0.0244337174614
"1501","left",-0.00744199617602
"1502","left",0.0362229380887
"1503","left",0.00298236249619
"1504","left",0.186867597796
"1505","left",0.414680220348
"1506","left",0.00570445432
"1507","left",0.0024235520215
"1508","left",0.0219146218098
"1509","left",0.466943893398
"1510","left",0.185537344765
"1511","left",-0.00754984422012
"1512","left",-0.00594029791041
"1513","left",0.00945408174577
"1514","left",-0.00833611030018
"1515","left",0.0472792117673
"1516","left",-0.00287624590491
"1517","left",0.0749108236804
"1518","left",-0.00915310711382
"1519","left",-0.00759103504162
"1520","left",0.00332973726207
